order_id,item_id,price
12020,31,190
12021,677,230
12021,82,90
12021,92,70
12021,30,240
12021,66,220
12022,31,190
12022,29,290
12023,71,220
12023,66,220
12023,74,250
12023,67,370
12024,29,290
12024,97,100
12024,92,70
12024,67,370
12025,73,250
12025,31,190
12025,66,220
12026,92,70
12026,84,100
12026,72,270
12026,93,70
12026,677,230
12027,677,230
12027,84,100
12027,97,100
12027,82,90
12028,67,370
12028,73,250
12028,30,240
12028,677,230
12029,73,250
12029,66,220
12029,82,90
12029,71,220
12030,92,70
12030,74,250
12030,67,370
12030,31,190
12030,72,270
12031,92,70
12031,30,240
12031,97,100
12032,84,100
12032,93,70
12032,97,100
12033,84,100
12033,665,340
12034,84,100
12034,29,290
12034,71,220
12035,97,100
12035,83,90
12036,92,70
12036,84,100
12036,93,70
12036,67,370
12036,83,90
12037,84,100
12037,83,90
12038,66,220
12038,71,220
12039,72,270
12039,67,370
12040,83,90
12040,29,290
12040,73,250
12041,83,90
12041,83,90
12041,92,70
12041,29,290
12042,30,240
12042,30,240
12042,82,90
12042,82,90
12043,66,220
12043,30,240
12043,84,100
12044,83,90
12044,93,70
12044,92,70
12044,82,90
12044,74,250
12045,82,90
12045,71,220
12045,66,220
12045,31,190
12046,74,250
12046,72,270
12046,83,90
12046,74,250
12047,30,240
12047,71,220
12047,82,90
12048,83,90
12048,29,290
12048,71,220
12048,73,250
12049,67,370
12049,665,340
12050,92,70
12050,66,220
12050,74,250
12050,74,250
12051,66,220
12051,93,70
12051,665,340
12052,83,90
12052,66,220
12052,665,340
12053,83,90
12053,66,220
12053,83,90
12053,93,70
12053,83,90
12054,93,70
12054,84,100
12054,73,250
12054,665,340
12055,84,100
12055,73,250
12055,72,270
12055,31,190
12055,92,70
12056,93,70
12056,72,270
12056,93,70
12056,677,230
12056,73,250
12057,83,90
12057,73,250
12057,73,250
12057,31,190
12057,72,270
12058,92,70
12058,67,370
12059,31,190
12059,67,370
12059,31,190
12059,677,230
12059,67,370
12060,30,240
12060,93,70
12060,97,100
12061,74,250
12061,677,230
12061,66,220
12062,66,220
12062,29,290
12062,71,220
12062,665,340
12063,72,270
12063,72,270
12063,31,190
12063,97,100
12063,677,230
12064,31,190
12064,677,230
12064,82,90
12064,665,340
12065,93,70
12065,97,100
12065,83,90
12066,97,100
12066,74,250
12066,30,240
12067,74,250
12067,665,340
12068,73,250
12068,30,240
12069,82,90
12069,82,90
12069,73,250
12069,677,230
12069,30,240
12070,665,340
12070,665,340
12070,83,90
12071,97,100
12071,92,70
12072,71,220
12072,93,70
12072,72,270
12073,30,240
12073,72,270
12074,74,250
12074,30,240
12074,67,370
12075,71,220
12075,83,90
12076,29,290
12076,73,250
12076,83,90
12076,74,250
12076,71,220
12077,82,90
12077,84,100
12077,71,220
12077,83,90
12077,71,220
12078,31,190
12078,66,220
12079,29,290
12079,93,70
12079,92,70
12080,73,250
12080,83,90
12081,74,250
12081,29,290
12081,93,70
12082,82,90
12082,30,240
12082,66,220
12083,83,90
12083,82,90
12084,66,220
12084,82,90
12084,677,230
12084,97,100
12085,97,100
12085,30,240
12085,665,340
12085,67,370
12086,84,100
12086,677,230
12086,29,290
12086,84,100
12087,92,70
12087,92,70
12087,84,100
12087,83,90
12088,665,340
12088,30,240
12088,665,340
12088,29,290
12088,665,340
12089,84,100
12089,73,250
12089,66,220
12089,66,220
12089,97,100
12090,83,90
12090,67,370
12090,29,290
12091,66,220
12091,97,100
12091,83,90
12092,29,290
12092,93,70
12092,66,220
12093,66,220
12093,84,100
12093,93,70
12093,93,70
12093,66,220
12094,677,230
12094,67,370
12094,92,70
12094,665,340
12095,84,100
12095,30,240
12096,66,220
12096,92,70
12097,677,230
12097,677,230
12097,73,250
12098,72,270
12098,66,220
12099,30,240
12099,93,70
12099,665,340
12099,72,270
12099,665,340
12100,92,70
12100,73,250
12100,72,270
12100,82,90
12101,84,100
12101,84,100
12102,74,250
12102,82,90
12102,71,220
12102,93,70
12102,29,290
12103,97,100
12103,71,220
12103,84,100
12103,665,340
12103,30,240
12104,92,70
12104,93,70
12104,72,270
12105,83,90
12105,92,70
12106,92,70
12106,92,70
12107,67,370
12107,30,240
12107,82,90
12107,84,100
12107,72,270
12108,31,190
12108,73,250
12108,92,70
12108,71,220
12109,66,220
12109,92,70
12109,83,90
12109,83,90
12110,93,70
12110,74,250
12111,72,270
12111,66,220
12111,30,240
12111,31,190
12112,83,90
12112,677,230
12113,74,250
12113,92,70
12114,66,220
12114,665,340
12115,97,100
12115,73,250
12116,31,190
12116,29,290
12116,67,370
12117,665,340
12117,82,90
12117,74,250
12117,74,250
12118,66,220
12118,665,340
12119,72,270
12119,66,220
12119,71,220
12120,66,220
12120,72,270
12120,71,220
12121,82,90
12121,83,90
12122,83,90
12122,93,70
12122,84,100
12122,72,270
12123,74,250
12123,66,220
12123,30,240
12123,74,250
12123,83,90
12124,74,250
12124,74,250
12125,93,70
12125,82,90
12125,93,70
12125,93,70
12125,29,290
12126,83,90
12126,67,370
12126,92,70
12126,31,190
12126,30,240
12127,31,190
12127,30,240
12127,97,100
12127,72,270
12128,66,220
12128,93,70
12128,67,370
12129,66,220
12129,31,190
12129,83,90
12129,71,220
12130,71,220
12130,92,70
12130,29,290
12130,29,290
12130,83,90
12131,74,250
12131,73,250
12132,66,220
12132,31,190
12132,74,250
12132,29,290
12133,66,220
12133,73,250
12133,83,90
12134,71,220
12134,30,240
12134,31,190
12135,66,220
12135,93,70
12135,93,70
12136,93,70
12136,677,230
12137,29,290
12137,92,70
12137,83,90
12137,665,340
12138,67,370
12138,66,220
12139,665,340
12139,665,340
12139,66,220
12140,30,240
12140,71,220
12140,73,250
12140,84,100
12140,93,70
12141,31,190
12141,665,340
12142,97,100
12142,31,190
12142,31,190
12142,83,90
12143,66,220
12143,82,90
12143,74,250
12144,83,90
12144,82,90
12145,83,90
12145,29,290
12145,72,270
12146,67,370
12146,72,270
12146,82,90
12146,677,230
12146,92,70
12147,82,90
12147,665,340
12147,677,230
12147,665,340
12147,73,250
12148,82,90
12148,92,70
12148,71,220
12149,84,100
12149,29,290
12149,97,100
12149,665,340
12150,74,250
12150,665,340
12150,84,100
12150,93,70
12151,29,290
12151,66,220
12152,665,340
12152,93,70
12153,92,70
12153,93,70
12154,83,90
12154,74,250
12154,84,100
12154,67,370
12155,74,250
12155,82,90
12155,72,270
12155,665,340
12156,72,270
12156,30,240
12156,677,230
12156,74,250
12156,83,90
12157,97,100
12157,71,220
12157,93,70
12158,66,220
12158,92,70
12158,82,90
12159,74,250
12159,67,370
12159,72,270
12159,30,240
12159,74,250
12160,92,70
12160,29,290
12160,677,230
12160,84,100
12161,83,90
12161,82,90
12161,97,100
12161,677,230
12161,82,90
12162,67,370
12162,82,90
12163,665,340
12163,92,70
12163,73,250
12164,677,230
12164,665,340
12164,67,370
12164,83,90
12164,30,240
12165,29,290
12165,71,220
12165,84,100
12165,665,340
12165,82,90
12166,31,190
12166,82,90
12166,93,70
12166,82,90
12166,29,290
12167,29,290
12167,67,370
12167,83,90
12167,84,100
12168,665,340
12168,29,290
12169,665,340
12169,30,240
12169,72,270
12170,73,250
12170,30,240
12171,82,90
12171,93,70
12172,67,370
12172,97,100
12172,66,220
12172,72,270
12172,97,100
12173,71,220
12173,83,90
12174,92,70
12174,677,230
12175,66,220
12175,31,190
12175,31,190
12176,66,220
12176,74,250
12176,83,90
12176,82,90
12176,83,90
12177,665,340
12177,74,250
12177,82,90
12177,84,100
12178,66,220
12178,31,190
12179,72,270
12179,82,90
12180,66,220
12180,67,370
12180,74,250
12181,71,220
12181,84,100
12181,97,100
12181,74,250
12182,92,70
12182,66,220
12182,82,90
12182,83,90
12182,66,220
12183,84,100
12183,82,90
12183,71,220
12183,82,90
12184,93,70
12184,92,70
12184,83,90
12184,677,230
12185,82,90
12185,82,90
12185,84,100
12185,29,290
12185,73,250
12186,31,190
12186,71,220
12186,82,90
12187,82,90
12187,665,340
12187,83,90
12187,82,90
12188,84,100
12188,29,290
12189,665,340
12189,677,230
12190,93,70
12190,67,370
12190,84,100
12191,74,250
12191,84,100
12191,83,90
12192,74,250
12192,67,370
12192,66,220
12192,73,250
12193,30,240
12193,665,340
12193,84,100
12193,97,100
12193,665,340
12194,71,220
12194,31,190
12194,29,290
12194,71,220
12194,30,240
12195,30,240
12195,72,270
12196,31,190
12196,665,340
12197,71,220
12197,31,190
12197,73,250
12197,67,370
12198,71,220
12198,82,90
12199,67,370
12199,665,340
12199,74,250
12199,93,70
12199,31,190
12200,665,340
12200,97,100
12201,71,220
12201,29,290
12201,73,250
12201,67,370
12202,677,230
12202,73,250
12202,71,220
12202,93,70
12203,30,240
12203,73,250
12203,73,250
12203,67,370
12204,97,100
12204,83,90
12204,84,100
12204,74,250
12205,71,220
12205,93,70
12205,92,70
12205,677,230
12205,31,190
12206,74,250
12206,74,250
12207,93,70
12207,72,270
12207,82,90
12208,677,230
12208,82,90
12208,72,270
12209,92,70
12209,31,190
12209,71,220
12209,97,100
12209,66,220
12210,677,230
12210,677,230
12211,71,220
12211,71,220
12211,71,220
12212,66,220
12212,84,100
12212,665,340
12213,665,340
12213,83,90
12213,72,270
12213,29,290
12213,84,100
12214,73,250
12214,67,370
12215,71,220
12215,82,90
12215,677,230
12215,97,100
12216,29,290
12216,74,250
12216,82,90
12216,71,220
12216,665,340
12217,67,370
12217,67,370
12218,29,290
12218,92,70
12218,73,250
12219,31,190
12219,73,250
12219,71,220
12220,30,240
12220,74,250
12220,92,70
12220,97,100
12220,30,240
12221,665,340
12221,665,340
12221,67,370
12221,97,100
12222,82,90
12222,677,230
12222,677,230
12222,93,70
12223,83,90
12223,93,70
12223,72,270
12223,83,90
12223,72,270
12224,66,220
12224,74,250
12225,93,70
12225,66,220
12225,83,90
12225,665,340
12225,73,250
12226,71,220
12226,665,340
12227,665,340
12227,30,240
12227,31,190
12227,82,90
12227,97,100
12228,73,250
12228,97,100
12229,73,250
12229,93,70
12229,93,70
12230,31,190
12230,29,290
12231,30,240
12231,29,290
12231,67,370
12232,30,240
12232,29,290
12232,30,240
12232,97,100
12233,83,90
12233,84,100
12233,71,220
12233,83,90
12233,66,220
12234,73,250
12234,31,190
12234,73,250
12234,74,250
12234,677,230
12235,665,340
12235,73,250
12235,30,240
12235,31,190
12236,82,90
12236,31,190
12236,66,220
12236,83,90
12236,29,290
12237,92,70
12237,97,100
12237,67,370
12237,83,90
12237,67,370
12238,92,70
12238,82,90
12239,66,220
12239,29,290
12239,677,230
12240,72,270
12240,72,270
12241,67,370
12241,72,270
12241,71,220
12241,93,70
12242,82,90
12242,29,290
12242,72,270
12242,677,230
12243,82,90
12243,72,270
12243,74,250
12244,82,90
12244,72,270
12245,72,270
12245,66,220
12245,73,250
12245,82,90
12245,74,250
12246,72,270
12246,67,370
12246,73,250
12246,84,100
12246,677,230
12247,30,240
12247,73,250
12247,82,90
12247,67,370
12248,29,290
12248,97,100
12248,29,290
12248,93,70
12248,31,190
12249,30,240
12249,71,220
12249,73,250
12250,92,70
12250,71,220
12251,93,70
12251,71,220
12251,67,370
12251,66,220
12251,72,270
12252,84,100
12252,72,270
12253,82,90
12253,97,100
12253,93,70
12254,66,220
12254,71,220
12255,67,370
12255,30,240
12256,31,190
12256,73,250
12256,93,70
12256,66,220
12256,30,240
12257,93,70
12257,82,90
12258,97,100
12258,677,230
12259,82,90
12259,74,250
12259,66,220
12259,31,190
12259,74,250
12260,82,90
12260,84,100
12260,665,340
12260,66,220
12260,29,290
12261,73,250
12261,67,370
12262,30,240
12262,665,340
12263,83,90
12263,66,220
12263,665,340
12263,677,230
12263,29,290
12264,93,70
12264,74,250
12265,82,90
12265,92,70
12265,677,230
12265,73,250
12266,665,340
12266,677,230
12266,31,190
12266,677,230
12266,74,250
12267,66,220
12267,677,230
12267,677,230
12267,97,100
12267,82,90
12268,97,100
12268,84,100
12268,71,220
12268,93,70
12268,73,250
12269,29,290
12269,665,340
12270,31,190
12270,72,270
12271,677,230
12271,665,340
12271,665,340
12271,30,240
12271,30,240
12272,82,90
12272,93,70
12272,74,250
12273,93,70
12273,665,340
12274,30,240
12274,29,290
12274,84,100
12274,82,90
12275,677,230
12275,71,220
12275,30,240
12275,71,220
12276,83,90
12276,30,240
12277,97,100
12277,82,90
12277,31,190
12278,74,250
12278,84,100
12278,677,230
12279,71,220
12279,93,70
12280,92,70
12280,93,70
12281,84,100
12281,71,220
12281,66,220
12281,66,220
12281,74,250
12282,31,190
12282,92,70
12282,67,370
12282,84,100
12283,74,250
12283,66,220
12283,92,70
12284,72,270
12284,66,220
12284,66,220
12284,72,270
12285,665,340
12285,31,190
12286,74,250
12286,73,250
12286,93,70
12286,82,90
12287,72,270
12287,97,100
12287,31,190
12287,677,230
12287,97,100
12288,29,290
12288,74,250
12288,84,100
12288,93,70
12289,677,230
12289,67,370
12289,677,230
12289,92,70
12290,665,340
12290,665,340
12290,92,70
12290,31,190
12290,82,90
12291,66,220
12291,665,340
12292,74,250
12292,31,190
12292,97,100
12292,31,190
12292,665,340
12293,84,100
12293,66,220
12294,29,290
12294,29,290
12294,71,220
12294,665,340
12295,83,90
12295,30,240
12295,67,370
12296,66,220
12296,83,90
12297,74,250
12297,97,100
12297,665,340
12297,29,290
12297,72,270
12298,677,230
12298,82,90
12298,665,340
12299,67,370
12299,665,340
12299,93,70
12299,29,290
12299,92,70
12300,82,90
12300,677,230
12300,67,370
12301,82,90
12301,84,100
12301,71,220
12301,74,250
12302,31,190
12302,93,70
12302,83,90
12302,30,240
12303,31,190
12303,82,90
12303,71,220
12303,71,220
12304,665,340
12304,31,190
12304,82,90
12304,66,220
12305,30,240
12305,93,70
12305,97,100
12305,29,290
12305,83,90
12306,31,190
12306,92,70
12306,29,290
12306,74,250
12307,74,250
12307,677,230
12307,71,220
12308,67,370
12308,31,190
12308,72,270
12308,97,100
12309,97,100
12309,31,190
12309,677,230
12309,93,70
12310,72,270
12310,72,270
12311,84,100
12311,71,220
12311,74,250
12311,83,90
12311,92,70
12312,97,100
12312,31,190
12312,66,220
12312,84,100
12312,97,100
12313,92,70
12313,31,190
12313,84,100
12313,29,290
12314,74,250
12314,72,270
12314,66,220
12315,29,290
12315,93,70
12315,29,290
12316,31,190
12316,67,370
12316,92,70
12317,92,70
12317,72,270
12317,92,70
12317,665,340
12318,29,290
12318,74,250
12318,677,230
12318,665,340
12318,31,190
12319,84,100
12319,82,90
12319,31,190
12320,93,70
12320,30,240
12320,93,70
12321,82,90
12321,73,250
12322,92,70
12322,30,240
12322,71,220
12323,31,190
12323,73,250
12324,92,70
12324,84,100
12324,82,90
12324,97,100
12324,73,250
12325,74,250
12325,92,70
12325,665,340
12326,97,100
12326,84,100
12326,83,90
12327,29,290
12327,83,90
12327,84,100
12327,72,270
12328,97,100
12328,67,370
12329,73,250
12329,677,230
12330,82,90
12330,665,340
12330,30,240
12330,72,270
12331,92,70
12331,93,70
12332,84,100
12332,84,100
12332,30,240
12332,29,290
12332,67,370
12333,72,270
12333,30,240
12333,93,70
12333,29,290
12333,31,190
12334,31,190
12334,29,290
12334,665,340
12335,82,90
12335,71,220
12335,73,250
12336,31,190
12336,67,370
12336,73,250
12337,82,90
12337,31,190
12338,92,70
12338,665,340
12339,677,230
12339,74,250
12339,73,250
12339,83,90
12339,84,100
12340,677,230
12340,30,240
12340,84,100
12341,30,240
12341,30,240
12341,72,270
12341,92,70
12342,97,100
12342,82,90
12343,677,230
12343,92,70
12344,73,250
12344,67,370
12344,66,220
12344,92,70
12344,93,70
12345,82,90
12345,31,190
12345,82,90
12346,72,270
12346,93,70
12347,83,90
12347,92,70
12347,73,250
12347,677,230
12348,67,370
12348,92,70
12348,71,220
12348,66,220
12349,66,220
12349,83,90
12349,29,290
12350,67,370
12350,74,250
12350,29,290
12350,93,70
12350,73,250
12351,74,250
12351,83,90
12352,677,230
12352,84,100
12352,71,220
12353,30,240
12353,92,70
12353,82,90
12354,93,70
12354,74,250
12354,83,90
12355,66,220
12355,67,370
12356,30,240
12356,72,270
12356,84,100
12356,74,250
12356,677,230
12357,97,100
12357,665,340
12357,97,100
12357,97,100
12357,665,340
12358,66,220
12358,83,90
12358,665,340
12358,29,290
12358,29,290
12359,665,340
12359,93,70
12359,31,190
12360,29,290
12360,97,100
12361,66,220
12361,84,100
12361,31,190
12362,677,230
12362,665,340
12363,30,240
12363,73,250
12363,92,70
12363,84,100
12364,72,270
12364,92,70
12365,83,90
12365,83,90
12365,31,190
12366,73,250
12366,31,190
12366,665,340
12366,84,100
12367,66,220
12367,30,240
12368,92,70
12368,66,220
12368,83,90
12368,72,270
12369,67,370
12369,93,70
12370,29,290
12370,665,340
12371,92,70
12371,31,190
12371,92,70
12371,29,290
12371,677,230
12372,82,90
12372,71,220
12372,92,70
12372,72,270
12373,74,250
12373,97,100
12374,29,290
12374,66,220
12374,92,70
12374,29,290
12374,82,90
12375,66,220
12375,66,220
12376,71,220
12376,31,190
12377,72,270
12377,67,370
12377,92,70
12377,84,100
12378,31,190
12378,71,220
12378,31,190
12378,677,230
12379,665,340
12379,66,220
12379,82,90
12380,73,250
12380,73,250
12380,74,250
12381,29,290
12381,665,340
12381,67,370
12381,30,240
12382,31,190
12382,67,370
12382,74,250
12382,31,190
12383,67,370
12383,71,220
12383,67,370
12383,82,90
12384,83,90
12384,92,70
12384,97,100
12385,30,240
12385,677,230
12385,92,70
12385,74,250
12386,93,70
12386,30,240
12386,97,100
12386,73,250
12387,29,290
12387,74,250
12387,83,90
12388,82,90
12388,73,250
12388,71,220
12388,30,240
12388,82,90
12389,677,230
12389,82,90
12390,66,220
12390,83,90
12390,92,70
12390,665,340
12390,83,90
12391,677,230
12391,93,70
12392,30,240
12392,29,290
12393,66,220
12393,665,340
12393,82,90
12393,66,220
12393,31,190
12394,84,100
12394,92,70
12394,82,90
12394,97,100
12394,31,190
12395,73,250
12395,665,340
12395,677,230
12395,74,250
12395,93,70
12396,66,220
12396,71,220
12396,31,190
12396,29,290
12397,74,250
12397,92,70
12398,74,250
12398,84,100
12398,92,70
12398,97,100
12399,92,70
12399,31,190
12400,83,90
12400,74,250
12400,29,290
12400,93,70
12401,67,370
12401,73,250
12401,92,70
12401,71,220
12402,71,220
12402,93,70
12402,67,370
12402,29,290
12402,677,230
12403,67,370
12403,66,220
12403,73,250
12403,93,70
12404,677,230
12404,66,220
12405,665,340
12405,71,220
12405,82,90
12405,82,90
12406,31,190
12406,67,370
12407,93,70
12407,29,290
12407,97,100
12408,84,100
12408,74,250
12409,31,190
12409,73,250
12409,677,230
12410,93,70
12410,665,340
12410,97,100
12410,677,230
12411,665,340
12411,29,290
12412,30,240
12412,93,70
12413,66,220
12413,73,250
12413,665,340
12413,92,70
12414,30,240
12414,677,230
12414,677,230
12414,93,70
12415,97,100
12415,29,290
12415,83,90
12415,92,70
12415,66,220
12416,665,340
12416,29,290
12417,93,70
12417,97,100
12417,66,220
12417,72,270
12418,30,240
12418,92,70
12418,73,250
12418,67,370
12418,82,90
12419,67,370
12419,677,230
12419,73,250
12419,93,70
12420,665,340
12420,82,90
12420,82,90
12420,84,100
12421,71,220
12421,66,220
12421,97,100
12422,29,290
12422,84,100
12422,66,220
12423,67,370
12423,73,250
12423,66,220
12423,93,70
12424,67,370
12424,92,70
12424,73,250
12425,67,370
12425,677,230
12426,29,290
12426,72,270
12426,71,220
12426,665,340
12427,665,340
12427,74,250
12427,67,370
12427,72,270
12427,31,190
12428,67,370
12428,71,220
12428,71,220
12428,71,220
12428,30,240
12429,74,250
12429,71,220
12429,84,100
12429,82,90
12429,93,70
12430,66,220
12430,92,70
12430,72,270
12431,29,290
12431,29,290
12432,73,250
12432,677,230
12432,92,70
12432,72,270
12433,82,90
12433,31,190
12434,71,220
12434,31,190
12434,72,270
12434,83,90
12435,73,250
12435,82,90
12435,73,250
12435,31,190
12436,677,230
12436,30,240
12436,66,220
12436,30,240
12437,82,90
12437,30,240
12437,665,340
12437,84,100
12437,67,370
12438,677,230
12438,83,90
12438,29,290
12438,74,250
12439,66,220
12439,29,290
12439,92,70
12439,74,250
12439,74,250
12440,30,240
12440,93,70
12440,82,90
12441,82,90
12441,30,240
12441,73,250
12441,30,240
12441,84,100
12442,665,340
12442,66,220
12442,97,100
12442,74,250
12442,677,230
12443,73,250
12443,83,90
12443,92,70
12443,93,70
12443,677,230
12444,82,90
12444,82,90
12444,67,370
12444,84,100
12444,83,90
12445,82,90
12445,31,190
12446,29,290
12446,67,370
12446,71,220
12446,83,90
12446,93,70
12447,67,370
12447,30,240
12447,31,190
12447,71,220
12447,92,70
12448,83,90
12448,67,370
12448,71,220
12448,97,100
12448,93,70
12449,92,70
12449,71,220
12449,31,190
12449,665,340
12449,83,90
12450,677,230
12450,71,220
12450,74,250
12451,84,100
12451,665,340
12452,72,270
12452,71,220
12452,83,90
12452,71,220
12453,66,220
12453,71,220
12453,677,230
12453,82,90
12453,83,90
12454,66,220
12454,665,340
12454,84,100
12454,72,270
12455,73,250
12455,73,250
12455,67,370
12455,97,100
12456,29,290
12456,677,230
12457,73,250
12457,92,70
12457,84,100
12457,71,220
12458,31,190
12458,71,220
12459,67,370
12459,73,250
12459,93,70
12460,93,70
12460,93,70
12460,30,240
12460,67,370
12460,30,240
12461,29,290
12461,665,340
12461,82,90
12462,72,270
12462,66,220
12463,665,340
12463,83,90
12463,92,70
12464,677,230
12464,93,70
12464,67,370
12464,30,240
12464,71,220
12465,97,100
12465,84,100
12466,84,100
12466,665,340
12466,677,230
12466,665,340
12466,93,70
12467,31,190
12467,82,90
12468,97,100
12468,71,220
12468,677,230
12469,82,90
12469,82,90
12470,71,220
12470,67,370
12470,31,190
12470,74,250
12471,67,370
12471,29,290
12471,83,90
12471,71,220
12471,82,90
12472,92,70
12472,73,250
12472,82,90
12472,93,70
12472,93,70
12473,71,220
12473,97,100
12474,72,270
12474,30,240
12474,73,250
12474,92,70
12474,29,290
12475,66,220
12475,29,290
12475,74,250
12475,677,230
12476,66,220
12476,93,70
12476,31,190
12477,66,220
12477,73,250
12477,83,90
12477,29,290
12477,92,70
12478,677,230
12478,677,230
12479,84,100
12479,73,250
12479,30,240
12480,73,250
12480,83,90
12481,71,220
12481,71,220
12482,67,370
12482,82,90
12482,92,70
12482,92,70
12482,97,100
12483,72,270
12483,71,220
12483,97,100
12484,74,250
12484,30,240
12485,93,70
12485,82,90
12485,31,190
12485,66,220
12485,71,220
12486,84,100
12486,677,230
12486,83,90
12487,73,250
12487,73,250
12487,97,100
12487,67,370
12488,31,190
12488,29,290
12489,31,190
12489,83,90
12489,72,270
12489,66,220
12490,92,70
12490,66,220
12490,29,290
12490,92,70
12491,93,70
12491,30,240
12491,677,230
12491,665,340
12492,93,70
12492,71,220
12492,31,190
12493,30,240
12493,31,190
12493,97,100
12494,29,290
12494,665,340
12494,83,90
12495,83,90
12495,29,290
12495,30,240
12496,31,190
12496,72,270
12496,83,90
12497,84,100
12497,84,100
12498,82,90
12498,97,100
12498,67,370
12499,73,250
12499,29,290
12499,677,230
12499,82,90
12499,67,370
12500,97,100
12500,97,100
12500,67,370
12500,82,90
12500,72,270
12500,66,220
12500,677,230
12501,73,250
12501,29,290
12501,74,250
12501,67,370
12501,83,90
12501,92,70
12501,93,70
12502,31,190
12502,30,240
12502,83,90
12503,74,250
12503,30,240
12503,83,90
12504,665,340
12504,83,90
12505,665,340
12505,97,100
12505,66,220
12505,74,250
12505,92,70
12505,71,220
12506,82,90
12506,72,270
12506,67,370
12506,93,70
12506,665,340
12506,677,230
12507,84,100
12507,97,100
12507,71,220
12508,31,190
12508,82,90
12508,66,220
12509,97,100
12509,82,90
12509,67,370
12509,31,190
12509,83,90
12509,665,340
12510,67,370
12510,665,340
12510,71,220
12511,83,90
12511,93,70
12511,82,90
12511,73,250
12511,71,220
12512,71,220
12512,66,220
12512,66,220
12512,74,250
12512,74,250
12512,97,100
12512,72,270
12513,29,290
12513,67,370
12513,74,250
12513,84,100
12513,31,190
12513,71,220
12514,92,70
12514,665,340
12514,83,90
12514,30,240
12514,84,100
12515,67,370
12515,31,190
12515,72,270
12516,67,370
12516,82,90
12516,66,220
12517,83,90
12517,93,70
12517,30,240
12517,83,90
12518,74,250
12518,665,340
12518,92,70
12519,31,190
12519,82,90
12519,97,100
12520,93,70
12520,74,250
12520,67,370
12520,82,90
12520,29,290
12520,74,250
12521,31,190
12521,71,220
12521,30,240
12521,665,340
12522,93,70
12522,84,100
12523,67,370
12523,82,90
12523,67,370
12523,72,270
12523,66,220
12523,97,100
12524,93,70
12524,82,90
12524,84,100
12524,71,220
12524,31,190
12524,677,230
12524,29,290
12525,30,240
12525,71,220
12525,66,220
12525,71,220
12526,97,100
12526,66,220
12526,31,190
12526,30,240
12526,677,230
12526,677,230
12527,84,100
12527,73,250
12527,72,270
12527,74,250
12527,84,100
12528,67,370
12528,97,100
12528,66,220
12528,73,250
12528,73,250
12528,84,100
12529,72,270
12529,29,290
12529,84,100
12529,82,90
12529,29,290
12530,74,250
12530,66,220
12531,71,220
12531,66,220
12531,73,250
12531,97,100
12531,92,70
12531,30,240
12532,93,70
12532,72,270
12532,84,100
12532,82,90
12532,83,90
12533,30,240
12533,92,70
12533,72,270
12533,82,90
12534,30,240
12534,73,250
12534,83,90
12534,66,220
12534,67,370
12535,84,100
12535,665,340
12535,29,290
12535,30,240
12535,66,220
12535,74,250
12535,93,70
12536,83,90
12536,73,250
12536,31,190
12536,665,340
12536,66,220
12536,665,340
12537,677,230
12537,677,230
12537,73,250
12538,93,70
12538,71,220
12538,92,70
12539,665,340
12539,73,250
12539,66,220
12540,93,70
12540,93,70
12540,677,230
12540,74,250
12541,74,250
12541,74,250
12541,83,90
12541,66,220
12541,93,70
12541,82,90
12541,71,220
12542,92,70
12542,66,220
12542,31,190
12542,73,250
12543,92,70
12543,93,70
12543,71,220
12543,83,90
12544,66,220
12544,73,250
12545,97,100
12545,67,370
12545,31,190
12545,665,340
12545,66,220
12545,31,190
12545,73,250
12546,66,220
12546,82,90
12546,677,230
12546,66,220
12547,29,290
12547,66,220
12547,83,90
12548,29,290
12548,29,290
12548,677,230
12548,67,370
12548,97,100
12548,71,220
12548,677,230
12549,30,240
12549,665,340
12549,97,100
12550,73,250
12550,93,70
12550,83,90
12551,74,250
12551,93,70
12551,71,220
12552,84,100
12552,665,340
12552,71,220
12553,74,250
12553,74,250
12553,73,250
12554,665,340
12554,30,240
12554,677,230
12554,74,250
12555,73,250
12555,97,100
12555,665,340
12556,93,70
12556,83,90
12556,66,220
12556,92,70
12556,83,90
12556,92,70
12557,97,100
12557,30,240
12557,83,90
12557,29,290
12557,30,240
12558,92,70
12558,66,220
12558,92,70
12558,72,270
12559,97,100
12559,29,290
12559,84,100
12559,74,250
12559,29,290
12559,71,220
12560,66,220
12560,92,70
12561,677,230
12561,31,190
12561,665,340
12561,29,290
12561,83,90
12562,72,270
12562,83,90
12562,31,190
12562,83,90
12562,71,220
12562,84,100
12563,84,100
12563,67,370
12563,93,70
12563,74,250
12563,92,70
12564,84,100
12564,31,190
12564,72,270
12564,74,250
12564,67,370
12564,66,220
12564,84,100
12565,72,270
12565,84,100
12565,67,370
12565,67,370
12566,72,270
12566,677,230
12566,73,250
12566,73,250
12566,665,340
12566,73,250
12566,83,90
12567,97,100
12567,92,70
12567,83,90
12567,677,230
12568,82,90
12568,83,90
12568,66,220
12568,67,370
12568,677,230
12569,93,70
12569,72,270
12569,82,90
12569,82,90
12569,71,220
12569,72,270
12569,97,100
12570,677,230
12570,67,370
12570,83,90
12570,29,290
12570,84,100
12570,93,70
12571,83,90
12571,83,90
12571,92,70
12572,92,70
12572,30,240
12572,31,190
12572,66,220
12572,30,240
12572,31,190
12573,665,340
12573,66,220
12573,31,190
12573,31,190
